"registration_area","edrpou","public_name","тип_працівника","спеціальність","count"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Дитяча анестезіологія","1"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Педіатрія","4"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Дитячі інфекційні хвороби","1"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Дитяча ортопедія і травматологія","4"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Фізична та реабілітаційна медицина","1"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Лікувальна фізкультура","1"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Психіатрія","2"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Організація і управління охороною здоров'я","3"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Стоматологія","1"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Терапевтична стоматологія","2"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Терапія","11"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Ультразвукова діагностика","6"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Урологія","1"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Рентгенологія","5"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","адміністратор",NULL,"1"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","асистент","Лабораторна справа (клініка)","10"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","асистент","Лабораторна справа (гігієна)","11"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","асистент","Сестринська справа","132"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","асистент","Рентгенологія","4"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","відділ кадрів",NULL,"1"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","Лаборант","Бактеріологія","1"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","Лаборант","Клінічна лабораторна діагностика","2"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","Виконуючий функції адміністрування медичних записів","Інфекційні хвороби","2"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","Виконуючий функції адміністрування медичних записів","Організація і управління охороною здоров'я","4"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","керівник закладу ОЗ",NULL,"1"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","спеціаліст","Анестезіологія","7"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","спеціаліст","Бактеріологія","3"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","спеціаліст","Кардіологія","1"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","спеціаліст","Клінічна лабораторна діагностика","4"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","спеціаліст","Епідеміологія","1"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","спеціаліст","Інфекційні хвороби","39"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","спеціаліст","Медична психологія","1"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","спеціаліст","Неврологія","1"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","спеціаліст","Дитяча анестезіологія","8"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","спеціаліст","Педіатрія","3"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","спеціаліст","Дитячі інфекційні хвороби","20"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","спеціаліст","Дитяча неврологія","1"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","спеціаліст","Дитяча стоматологія","2"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","спеціаліст","Організація і управління охороною здоров'я","1"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","спеціаліст","Ультразвукова діагностика","3"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","спеціаліст","Вірусологія","1"
"ХАРКІВСЬКА","02003534","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","спеціаліст","Рентгенологія","3"
"ХАРКІВСЬКА","02003557","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ ШВИДКОЇ ТА НЕВІДКЛАДНОЇ МЕДИЧНОЇ ДОПОМОГИ ІМ. ПРОФ. О.І. МЕЩАНІНОВА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","асистент","Лабораторна справа (клініка)","14"
"ХАРКІВСЬКА","02003557","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ ШВИДКОЇ ТА НЕВІДКЛАДНОЇ МЕДИЧНОЇ ДОПОМОГИ ІМ. ПРОФ. О.І. МЕЩАНІНОВА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","асистент","Ерготерапія","2"
"ХАРКІВСЬКА","02003557","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ ШВИДКОЇ ТА НЕВІДКЛАДНОЇ МЕДИЧНОЇ ДОПОМОГИ ІМ. ПРОФ. О.І. МЕЩАНІНОВА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","асистент","Лікувальна справа","33"
"ХАРКІВСЬКА","02003557","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ ШВИДКОЇ ТА НЕВІДКЛАДНОЇ МЕДИЧНОЇ ДОПОМОГИ ІМ. ПРОФ. О.І. МЕЩАНІНОВА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","асистент","Лабораторна справа (гігієна)","2"
"ХАРКІВСЬКА","02003557","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ ШВИДКОЇ ТА НЕВІДКЛАДНОЇ МЕДИЧНОЇ ДОПОМОГИ ІМ. ПРОФ. О.І. МЕЩАНІНОВА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","асистент","Медична статистика","1"
"ХАРКІВСЬКА","02003557","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ ШВИДКОЇ ТА НЕВІДКЛАДНОЇ МЕДИЧНОЇ ДОПОМОГИ ІМ. ПРОФ. О.І. МЕЩАНІНОВА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","асистент","Сестринська справа","489"
"ХАРКІВСЬКА","02003557","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ ШВИДКОЇ ТА НЕВІДКЛАДНОЇ МЕДИЧНОЇ ДОПОМОГИ ІМ. ПРОФ. О.І. МЕЩАНІНОВА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","асистент","Сестринська справа (операційна)","95"
"ХАРКІВСЬКА","02003557","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ ШВИДКОЇ ТА НЕВІДКЛАДНОЇ МЕДИЧНОЇ ДОПОМОГИ ІМ. ПРОФ. О.І. МЕЩАНІНОВА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","асистент","Лабораторна справа (патологія)","4"
"ХАРКІВСЬКА","02003557","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ ШВИДКОЇ ТА НЕВІДКЛАДНОЇ МЕДИЧНОЇ ДОПОМОГИ ІМ. ПРОФ. О.І. МЕЩАНІНОВА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","асистент","Фізична терапія","2"
"ХАРКІВСЬКА","02003557","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ ШВИДКОЇ ТА НЕВІДКЛАДНОЇ МЕДИЧНОЇ ДОПОМОГИ ІМ. ПРОФ. О.І. МЕЩАНІНОВА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","асистент","Медико-профілактична справа","4"
"ХАРКІВСЬКА","02003557","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ ШВИДКОЇ ТА НЕВІДКЛАДНОЇ МЕДИЧНОЇ ДОПОМОГИ ІМ. ПРОФ. О.І. МЕЩАНІНОВА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","асистент","Рентгенологія","32"
"ХАРКІВСЬКА","02003557","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ ШВИДКОЇ ТА НЕВІДКЛАДНОЇ МЕДИЧНОЇ ДОПОМОГИ ІМ. ПРОФ. О.І. МЕЩАНІНОВА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","відділ кадрів",NULL,"2"
"ХАРКІВСЬКА","02003557","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ ШВИДКОЇ ТА НЕВІДКЛАДНОЇ МЕДИЧНОЇ ДОПОМОГИ ІМ. ПРОФ. О.І. МЕЩАНІНОВА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","Виконуючий функції адміністрування медичних записів","Організація і управління охороною здоров'я","4"
"ХАРКІВСЬКА","02003557","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ ШВИДКОЇ ТА НЕВІДКЛАДНОЇ МЕДИЧНОЇ ДОПОМОГИ ІМ. ПРОФ. О.І. МЕЩАНІНОВА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","керівник закладу ОЗ",NULL,"1"
"ХАРКІВСЬКА","02003557","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ ШВИДКОЇ ТА НЕВІДКЛАДНОЇ МЕДИЧНОЇ ДОПОМОГИ ІМ. ПРОФ. О.І. МЕЩАНІНОВА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","працівник реєстратури",NULL,"4"
"ХАРКІВСЬКА","02003557","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ ШВИДКОЇ ТА НЕВІДКЛАДНОЇ МЕДИЧНОЇ ДОПОМОГИ ІМ. ПРОФ. О.І. МЕЩАНІНОВА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Анестезіологія","56"
"ХАРКІВСЬКА","02003557","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ ШВИДКОЇ ТА НЕВІДКЛАДНОЇ МЕДИЧНОЇ ДОПОМОГИ ІМ. ПРОФ. О.І. МЕЩАНІНОВА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Бактеріологія","1"
"ХАРКІВСЬКА","02003557","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ ШВИДКОЇ ТА НЕВІДКЛАДНОЇ МЕДИЧНОЇ ДОПОМОГИ ІМ. ПРОФ. О.І. МЕЩАНІНОВА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Кардіологія","18"
